principal_component_0;principal_component_1;principal_component_2;principal_component_3;principal_component_4;principal_component_5;principal_component_6;principal_component_7;principal_component_8;principal_component_9;principal_component_10;principal_component_11;principal_component_12;principal_component_13;principal_component_14;principal_component_15;principal_component_16;principal_component_17;principal_component_18;principal_component_19;principal_component_20;principal_component_21;principal_component_22;principal_component_23;principal_component_24;principal_component_25;principal_component_26;principal_component_27;principal_component_28;principal_component_29;principal_component_30;principal_component_31;principal_component_32;principal_component_33;principal_component_34;principal_component_35;principal_component_36;principal_component_37;principal_component_38;principal_component_39;principal_component_40;principal_component_41;principal_component_42;principal_component_43;principal_component_44;principal_component_45;principal_component_46;principal_component_47;principal_component_48;principal_component_49;principal_component_50;principal_component_51;principal_component_52;principal_component_53;principal_component_54;principal_component_55;principal_component_56;principal_component_57;principal_component_58;principal_component_59;principal_component_60;principal_component_61;principal_component_62;principal_component_63;principal_component_64;class
-6.630972263147877;-5.69232268675137;-4.508869331951563;5.638061473474302;1.1963237802931264;-0.39773374165066044;6.902227147217419;-4.996751000704252;6.57727546260013;3.2559045196567;-5.272624093859716;-0.11849604391033437;3.5936753923662677;-1.0065719275109564;2.8325244349686645;-4.106215664236603;-0.9512018637038651;-0.34305744082208234;5.983092997153789;-4.533202923981442;2.3449266225095173;4.0774137423896075;-1.5227388265373198;-4.703372467208064;-0.7173114668228612;-2.8213677836082875;3.5709936775953683;6.888435546951979;-2.6972083987757065;0.4832600443507522;-2.6580352955365223;0.36719263174915373;4.690371699940857;3.3112889920288944;3.4968884963827476;-1.5690060399445402;-4.35900061398229;2.145795769698998;1.4504141865552354;-0.6698950718647314;1.9373050063030375;1.9065533024700057;-1.1299762328403415;1.0752531270311496;0.9196928707043592;-2.1943674427343236;0.9318218176097043;0.7750121237784439;2.2849167961000463;-2.239402960255405;0.9866454731771181;-4.918243445813809;0.09269359792790419;2.462869045768319;0.837205914258065;0.2857036914067301;1.3404826802073984;-0.29719830722811147;-1.920548471763341;3.2974437994131383;4.956302152308729;2.2556514058049113;2.3166355603693494;-0.9088510098202962;-2.3532624202345773;samoyed
-3.6971905448432523;-6.866942724204502;8.740721184912125;-10.148582835442916;12.506735584845988;-1.634569981796338;8.063674995213175;-6.2084036685416555;-0.8036310601223531;-2.194018194286697;-13.257311881193266;4.181670841910438;1.0657880754810136;-0.1267106294036563;-6.696179568906021;-0.732323791320806;6.350350562603787;5.437334452154509;-6.90950740411044;-0.6103442340665525;7.207886879522642;-1.0602377661670204;0.631569898359132;1.2075589420098873;0.9880557092180026;0.805474400037743;0.27676183810428484;2.3247912793996197;1.8235559605654386;-5.755202266816757;-0.3623307618855454;0.9854809677927738;1.1854796499723932;3.8241191289017813;-5.311106663392586;-0.49324943014063094;-0.6235417459937045;4.985612369656867;2.2876113303104586;0.4941325333334356;-3.3193270919291753;-2.527526020936353;8.7762363061926;2.4633926307325584;0.38811972059534716;-4.842422481835787;1.2210882040467437;-2.643080014177322;3.160144975989002;-1.374769329949264;-2.011543971519934;2.5636951418302503;3.270583907558947;0.7211210295003869;-1.8966644868860218;-3.444078302222406;2.3928568347658965;-0.44723034248885013;-0.343056368396902;-1.2603838847001285;-0.7880656520062669;0.20873763632757392;4.878277437479443;3.4737804537184798;1.4584317605063577;samoyed
7.327147877409066;14.220974895591425;-9.76709986788865;0.02855237444836175;4.740336456133674;6.319267509897918;3.1498643326496456;-4.186150617549924;3.6059472414348726;-2.485498548267744;4.31873703715321;5.21003264512323;0.6660300843097889;16.375042065795505;4.588874014957888;-1.5909733679543832;16.65120069706805;-5.651038881742281;9.101745601242676;-5.894223876781037;-1.5129549401362077;8.155097704489894;-0.45677098194080135;3.4082678196544727;-5.439821395476026;-2.3364227094586503;3.4606653978488153;5.032895887835169;-5.160036533074305;2.6162296415436455;-0.9250717373865477;2.502279306901442;10.484267053624365;-4.389376735380339;-3.674601835304548;1.551747355334369;11.154202185403713;4.956589177383122;4.852674880277208;-3.1811506605261064;-8.530748242440449;5.349571355074218;-3.3320948368624452;-1.788574846878821;2.8323152755298504;-4.743331689914725;2.408506601263422;4.927716523182891;-7.793479060669338;0.19863235386804376;1.4747772377232895;-3.711092194964499;-0.6387492187315476;-3.6893519973087985;8.94784001860695;-0.04539928627686422;-1.0954290973946883;-1.2109473698988604;-7.044526838297925;-5.656976484818777;-2.65159583055345;3.133021809376168;3.652137327021619;6.74249692947557;-5.3633004782256295;bombay
8.133123232654349;-10.144182439110656;-3.51189418326487;0.9156193054112713;3.112789539654327;2.052469902750577;6.862749387513583;1.1056542717036466;-0.2392253093648751;-6.227564221364069;0.31322943855706314;-1.6115628169125598;4.262682710966182;0.6959834869152116;8.374724584109718;-3.913249289832904;-1.401174852394393;-2.3837957399363017;-0.9397709656178902;0.05679481573338586;1.8896732192765984;-5.098664363368803;-6.57353218937126;-1.7626583429565215;1.3883779612075684;3.729753577916822;0.2849728519554298;-4.164273657667002;-1.3430896673404853;1.2168537256401804;0.5469746225452363;3.044513388611671;-4.153381356992123;-2.02991916800551;3.373343375360345;2.0930977157070823;3.669617385342405;5.044115060095412;0.994624341265555;-2.3338203650278935;3.354042582317699;3.8703138835021584;2.667407817777421;0.037724268913126816;-0.12695514555791115;-1.8189008476505741;0.9595986518141372;2.474074222560142;0.6405954052898463;-2.235474716179629;3.4942407297729075;-3.5844045065153884;-0.8138780583022044;-0.5284620832553796;-0.16944655533589112;0.5482786678121658;0.19438985492242336;2.0534374990722015;3.660607048009425;0.8373655521240005;-3.155025807707192;0.7005740195922002;1.2116965427421875;-0.44064341032306303;2.0921113439791728;staffordshire_bull_terrier
-4.049249857088994;2.9144593251133335;-2.5942166294638;14.670303022295055;-3.739746440917843;5.4652647062372814;7.881008106401341;-4.856813895044365;-2.0914667427735387;4.8371893100766385;-2.1810747866847633;1.4801495078760665;-2.0410670836634766;1.0806359402914907;-5.680843175020389;-0.6302762152304535;-4.332038777274752;2.7717568289801475;6.735082068712249;-0.8169446067864939;-3.9182055347328353;0.79410643201748;-3.165234844160835;-1.3705371803048723;-1.9248206880268866;-6.11074950204343;1.0235740393220636;5.65109562951177;11.136202899472078;1.7209472545147162;1.5193915073511148;-1.2052618776566772;4.086382252614113;3.7331853327128055;0.4787980132352927;-2.576412973011635;1.8027068868102676;4.359377728072746;-1.5054895613751824;-2.4510398189520903;3.262885510769689;7.2412944356818345;4.405384450139613;1.0261858071438643;0.3353015630559735;-0.9637339657314548;1.4540918323062397;5.349538337615814;-1.301056712965575;-5.078972444981166;6.542419989539176;-2.679459081996858;0.7982119149155579;1.4473602267592285;1.0353124975619745;-2.601600126286437;-1.7366168575970367;-2.0811405748759415;0.04595471480028525;3.6229765743010502;-1.1301218748369817;-1.0797651642757102;1.8250530634676319;2.8252793080039074;0.939042309359631;staffordshire_bull_terrier
8.048866194429108;3.0335214262747243;-4.468585921928108;19.108663156096995;6.928651406767134;1.5361436799257633;-5.050948896960326;2.3137051824297648;-0.41070732135262794;8.462987573782643;-8.866769178278703;2.7904011112441163;-3.569595285265201;0.5750982732568063;5.648304966941537;0.522776526118282;-4.19244101403471;-5.011803530306856;3.642045479691317;-2.3681227461189946;1.9455570055495817;-4.436861514086259;1.3548955331510522;1.9007114642604308;1.0327421351533324;9.91630875752743;0.8950028518638862;2.9992536531361225;1.4646078323415725;1.8931345980283028;-1.816759282009168;0.300831255758904;-1.1464877522207049;3.6909879136552517;-4.145892361202733;5.06944918260752;3.965160932901992;1.9802238032864554;1.169094240478;2.9845661628900912;2.541127112715276;3.4393460711807804;0.19592779635380866;-5.815208936329156;4.650475969085323;-2.8069986549430053;1.0217712574272315;-0.40060017741879544;3.0746047247713877;-2.30378022715811;2.008499461851819;0.18221826590896908;-3.7588240397599817;0.14549354711277904;-4.5884763772409505;0.5238860373159085;2.0808847791703804;-4.843351045349386;3.4126201104774623;-1.05005774752218;-2.614921330430793;-4.208894335881231;0.825880978714119;-5.339561665206841;1.1557751459661925;staffordshire_bull_terrier
15.239424438055263;-0.148486751793506;9.00287436071407;0.9733918968644041;0.5756262931705061;-5.10932283205613;-1.5016500862913578;-4.885358314576621;-2.83441757511917;5.278399495814712;3.6627733425767164;-2.681418285493885;9.510700544806987;2.836028368460694;-3.013047567309979;-10.304053771555973;8.358413573509871;2.4189565634215797;-1.1124093779972872;4.846937467629532;3.2653455791254933;3.8550748361217124;-7.493879953050101;2.958302667245469;0.14087252965253064;-4.594709959245176;5.926769792799726;-9.445201861492029;7.467718490496926;0.9068738073114785;0.1391137177915139;0.5759049882171522;6.0755249517692445;-6.009664505593957;-2.7650323962833214;-3.5634817567240042;2.8923850076076767;-3.759408339877476;2.8986199257825627;0.880690067875357;-1.1579467368067116;2.183394261470391;-1.8933862229048823;-2.7680718082115017;0.762488719050627;3.080818032898811;-3.2487027698773043;-5.021165782877334;3.8317286150718917;4.779506335715003;3.7027358539247497;1.2046456616025125;-1.354402363377548;-1.2721233980852615;3.026561908809351;-2.9393105281721104;-2.752486137064179;1.74839585849799;-0.3817294057071311;-1.3414371855043623;-3.2219911367857423;4.520298465658001;0.5909230400305685;0.09667752181794147;4.412296063492886;staffordshire_bull_terrier
-14.332806734205196;14.823809038039538;16.178694594100882;-1.4612270548665849;-4.247179080964697;-7.007023024191757;-8.621878976033654;0.8212619426208777;9.51030633665683;-3.127631010972649;-6.873383132460702;-0.5333415223717191;-4.782950792218874;-2.9043834312362007;6.001412462621259;-0.6533041620102271;-0.9928300532313818;-3.701848216217063;5.840454272066794;-9.705751523695003;2.2675733898060595;-4.2843857258020535;5.474149533638893;-0.6929382355144226;-0.3578173783554855;4.5989670211617595;-5.084847516242501;-1.4279439708959423;2.4264848555066667;-2.9629442726018773;1.7327519279807664;2.2744727111994703;2.8099183456190415;4.388511506868237;-2.1819622362382223;0.5200766571403024;-2.305711007569654;-1.4116973869284826;-0.9205932413876242;-0.2908086818284077;-2.2916436807523084;-5.431770489355431;-4.9497699733597065;0.49623675459672006;-0.5198315505858594;3.1235527417861846;2.857723704188134;2.71977275173218;-1.279718195923612;-0.530114537091536;1.7468665490666893;2.098533082086849;2.5010546157058604;-0.6425297251038911;5.17490638921407;-4.630012406378245;-3.6674351341789406;-1.1318423687943688;2.6047320176529927;-0.022093403273624006;-1.2418095190687444;8.68043768171427;-0.4676469637391284;-0.7339048603393431;-2.454775871670812;samoyed
17.103072682067467;0.5732922070865081;1.7583138888803649;-1.4133121401992754;-5.533781214008225;9.155683339372922;10.616058252389243;-7.387496107964356;2.612795872126145;-3.997609417993218;2.9858087529968236;1.6442686597705203;2.6214095404717006;-7.31086656944505;0.33050538794637635;-2.6200673088384603;-3.659253034641033;-2.7515687432329963;-0.9278022413348518;0.9415563490825167;-3.668495098643974;-5.356761975874705;-2.075745889648713;3.729278867064257;4.69997131795683;-1.8458249229742885;6.487239318475211;5.954355381164306;-5.561950537407375;5.966514413948644;-0.42931300466477523;1.963770792654007;0.4239241280950238;-4.048432931410238;-1.0653623176556528;5.070581710410468;-1.091877623720774;2.46764194589799;-0.6730231385823343;-0.7125746895695936;-2.7064781314038178;0.47588920545169017;-6.623487665298002;3.945902940462562;-2.2209701190093742;-1.8681419667602162;2.5596710718796003;2.3269452494320912;-1.0697183251374718;1.515265666077741;2.0316778855673427;-0.15238677173996235;-1.0342700165944794;2.8704377604442377;3.7301305472901496;-0.6509517141160914;-0.15650465503172373;5.179919632074514;-1.2468459042540758;1.9823201638911891;-2.19178211608798;0.7321675691551481;-2.7146868079351076;0.7086426805082346;4.254700901337429;bombay
-18.23349097381242;0.5561490185714506;7.7283356206172105;-0.3414321415532802;-0.4041647055545538;6.614339992592019;9.521145036519224;9.442981814885417;-2.1203656152323056;-3.152937147721865;-0.9859986022438996;2.2671719617435397;1.550601267864856;-1.1889890600622945;-2.7412965996444147;-0.27654519634170294;1.5904360144725822;-1.253740441838764;3.408551679173613;-3.0250782017028945;-7.941246723611313;-5.812955736701147;9.651304182444557;8.307195460318493;-2.3563999991839863;-1.8716354650761897;-0.06070062119622862;-5.703553875897085;-5.799905709822519;4.688789646219227;0.3853539462734709;-2.3971503653978163;-0.30907804449251824;2.705726157050543;3.6554269836727733;1.8219368701496885;-0.8656273938367216;-1.786834017785935;-0.5457452904722432;2.508554576479368;6.238684087000896;1.4165489979808006;2.923298071306397;-7.626063668360592;8.018829211154682;-1.3963039783805098;3.948293185675895;-4.541306762881613;4.472610812577207;-5.444309264453566;-1.922033905582679;1.0576426861827959;-3.562436363845575;1.65367508998863;-0.027792216412408664;-6.046096391772092;1.6193415826914088;-4.097691836079777;7.794229782352355;1.5139854110924398;0.9455047989997093;-2.229144047254496;-0.6644316554524943;1.2252634152773787;-0.06601974026927784;staffordshire_bull_terrier
-0.2929359853770656;-2.238255620824568;-1.2029455020810675;-0.3890651138485492;-7.2184303955057745;-4.393706303953633;-5.582261482890028;-1.3030389338883837;4.648304979075642;8.671552300048326;2.1276106712470777;-3.0599016760891207;-1.5171650013502536;-3.292259876925175;0.8198138935986765;-1.5257335931100315;-2.1440274449111265;1.5878257776699451;5.217444258001103;-1.7917468587989154;-2.0646369363855768;3.9191195477870227;0.6271547965037905;4.13700875566006;-1.1734240187740919;-1.555480834981109;0.5596406604139902;-0.12426949867036632;1.1281239235421705;0.8373998703557883;-1.6024091734420787;-1.7209938486782212;-1.8241427689919425;0.015615273288202513;0.2978356097649426;-0.6493934518493331;-2.8620572469813528;-0.839623452286149;-4.0720460153797315;0.42538569941613324;1.2943638408609102;-4.433249521429532;-2.7730749178661864;1.6202942350271172;1.2514059092968577;1.4087010958103325;-2.824710514423715;-5.1020814223575135;-3.7199637401298817;2.3843158908323727;1.627706617741987;2.1577494451059005;3.13007428618488;3.24008471183726;3.2395246030581806;1.1183868158781405;0.17094024853207498;4.66214106336386;1.3027983713184668;2.9266756187635394;-3.668147998715878;1.4045813822891136;-4.594543564181566;0.44384821116045564;-1.4342479057310167;ragdoll
